Key,Name,Calories,Fat,Protein,Carbs,Fiber
171159,Soup Cream Of Shrimp Canned Condensed,72,4.14,2.22,6.53,0.2
171160,Soup Tomato Beef With Noodle Canned Condensed,112,3.42,3.55,16.87,1.2
171161,Soup Vegetarian Vegetable Canned Condensed,59,1.58,1.72,9.78,0.5
171162,Soup Chunky Beef Canned Ready-To-Serve,66,1.11,3.97,10.08,0.6
171163,Soup Vegetable Beef Canned Condensed,63,1.51,4.45,8.11,1.6
171164,Soup Vegetable With Beef Broth Canned Condensed,66,1.56,2.42,10.7,1.3
171165,Soup Onion Dry Mix,293,0.34,7.48,65.07,6.6
171166,Soup Cream Of Vegetable Dry Powder,446,24.1,8,52.1,3
171167,Sauce Teriyaki Ready-To-Serve,89,0.02,5.93,15.56,0.1
171168,Gravy Au Jus Canned,16,0.2,1.2,2.5,0
171169,Gravy Au Jus Dry,313,9.63,9.2,47.49,0
171170,Gravy Mushroom Canned,50,2.71,1.26,5.47,0.4
171171,Gravy Mushroom Dry Powder,328,4,10,64.66,4.8
171172,Gravy Onion Dry Mix,322,3,9,67.64,6
171173,Gravy Pork Dry Powder,367,8.63,8.78,63.57,2.4
171174,Sauce Sofrito Prepared From Recipe,237,18.2,12.8,5.46,1.7
171175,Soup Beef Mushroom Canned Condensed,61,2.4,4.6,5.2,0.2
171176,Soup Tomato Canned Prepared With Equal Volume Water Commercial,32,0.21,0.71,7.45,0.5
171177,Soup Ramen Noodle Any Flavor Dry,440,17.59,10.17,60.26,2.9
171178,Soup Broccoli Cheese Canned Condensed Commercial,87,5.3,2.1,7.7,1.8
171179,Soup Swanson Beef Broth Lower Sodium,6,0.08,1.2,0.21,0
171180,Soup Swanson Vegetable Broth,6,0.07,0.23,1.02,0
171181,Smart Soup Indian Bean Masala,57,0.88,3.3,10.5,2.6
171182,Smart Soup Moroccan Chick Pea,51,1.06,2,9.7,3.1
171183,Smart Soup Thai Coconut Curry,36,1.06,0.8,6.5,1
171184,Smart Soup Vietnamese Carrot Lemongrass,44,1.06,1.3,8.2,1.5
171185,Sauce Pesto Mezzetta Napa Valley Bistro Basil Pesto Ready-To-Serve,496,49.88,6.69,5.12,1.3
171186,Sriracha,93,0.93,1.93,19.16,2.2
171187,Sauce Hot Chile Sriracha Cha! By Texas Pete,108,0.98,2.02,22.73,2.1
171188,Sauce Hot Chile Sriracha Tuong Ot Sriracha,79,0.9,1.86,15.87,2.2
171189,Soup Vegetable Beef Microwavable Ready-To-Serve Single Brand,44,0.7,6.2,3.3,1.5
171190,Soup Beef And Vegetables Canned Ready-To-Serve,48,1.16,3.18,6.16,1.2
171191,Sauce Cheese Ready-To-Serve,174,13.29,6.71,6.83,0.5
171192,Pasta Sauce,50,1.61,1.39,7.43,1.8
171193,Beef Chuck Short Ribs Boneless Separable Lean Only Trimmed To 0 Inch Fat Select Raw,161,8.99,20.14,0,0
171194,Beef Chuck Eye Country-Style Ribs Boneless Separable Lean Only Trimmed To 0 Inch Fat Select Raw,137,5.89,21.1,0,0
171195,Beef Chuck Eye Country-Style Ribs Boneless Separable Lean Only Trimmed To 0 Inch Fat All Grades Raw,146,6.95,20.96,0,0
171196,Beef Chuck Eye Steak Boneless Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Grilled,215,11.47,27.97,0,0
171197,Beef Chuck Eye Steak Boneless Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Grilled,199,9.77,27.88,0,0
171198,Beef Shoulder Pot Roast Boneless Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Braised,200,8.3,31.32,0,0
171199,Beef Shoulder Pot Roast Boneless Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Braised,190,7.02,31.71,0,0
171200,Beef Shoulder Pot Roast Boneless Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Braised,196,7.78,31.48,0,0
171201,Beef Chuck Mock Tender Steak Boneless Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Braised,197,6.94,33.55,0,0
171202,Beef Chuck Mock Tender Steak Boneless Separable Lean Only Trimmed To 0 Inch Fat All Grades Raw,123,4.17,21.3,0,0
171203,Braised Beef Or Chuck Stew,191,6.82,32.41,0,0
171204,Beef Chuck For Stew Separable Lean And Fat Select Cooked Braised,186,6.34,32.29,0,0
171205,Beef Chuck For Stew Separable Lean And Fat Choice Cooked Braised,194,7.14,32.49,0,0
171206,Beef Chuck For Stew Separable Lean And Fat All Grades Raw,128,4.48,21.75,0.16,0
171207,Beef Chuck Under Blade Steak Boneless Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Braised,219,10.41,31.35,0,0
171208,Beef Chuck Under Blade Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,291,20.49,26.7,0,0
171209,Beef Rib Eye Steak Boneless Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat All Grades Cooked Grilled,207,10.57,27.97,0,0
171210,Beef Rib Eye Roast Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Choice Cooked Roasted,240,14.55,27.18,0,0
171211,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Grilled,236,14.41,26.1,0.4,0
171212,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Grilled,215,12.25,26.3,0,0
171213,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Raw,182,11.64,18.99,0.36,0
171214,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean And Fat Trimmed To 0 Inch Fat Choice Raw,189,12.4,18.85,0.53,0
171215,Beef Chuck Eye Roast Boneless Americas Beef Roast Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Roasted,241,15.87,24.47,0,0
171216,Beef Chuck Eye Roast Boneless Americas Beef Roast Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Roasted,229,14.41,24.86,0,0
171217,Beef Chuck Under Blade Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,275,18,28.23,0,0
171218,Beef Chuck Under Blade Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised,284,19.3,27.6,0,0
171219,Beef Chuck Under Blade Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Braised,261,16.05,29.18,0,0
171220,Beef Chuck Mock Tender Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Raw,131,5.18,21.19,0,0
171221,Beef Chuck Mock Tender Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Select Raw,122,4.2,21.05,0,0
171222,Beef Chuck Short Ribs Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,305,22.58,25.48,0,0
171223,Beef Chuck Short Ribs Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised,317,24.05,25.26,0,0
171224,Beef Shoulder Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,204,8.92,31.03,0,0
171225,Beef Shoulder Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised,207,9.25,30.93,0,0
171226,Beef Shoulder Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Braised,200,8.41,31.18,0,0
171227,Beef Chuck Eye Country-Style Ribs Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,296,20.55,27.69,0,0
171228,Beef Chuck Eye Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Grilled,277,19.64,24.98,0,0
171229,Beef Chuck Eye Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Grilled,283,20.35,24.95,0,0
171230,Beef Chuck Eye Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Grilled,267,18.57,25.03,0,0
171231,Beef Chuck Eye Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Raw,223,16.35,18.86,0,0
171232,Beef Rib Eye Steak Boneless Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Choice Cooked Grilled,217,11.97,27.3,0,0
171233,Beef Rib Eye Steak Boneless Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Select Cooked Grilled,192,8.48,28.98,0,0
171234,Beef Rib Eye Steak/roast Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat All Grades Raw,166,9.04,21.22,0,0
171235,Beef Rib Eye Steak/roast Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Choice Raw,173,9.97,20.93,0,0
171236,Beef Rib Eye Steak Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat All Grades Cooked Grilled,221,12.43,27.4,0,0
171237,Beef Rib Eye Steak Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Choice Cooked Grilled,229,13.44,27.03,0,0
171238,Beef Rib Eye Steak Bone-In Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat Select Cooked Grilled,210,10.91,27.96,0,0
171239,Beef Rib Eye Roast Boneless Lip-On Separable Lean Only Trimmed To 1/8 Inch Fat All Grades Cooked Roasted,218,11.68,28.21,0,0
171240,Gjetost Cheese,466,29.51,9.65,42.65,0
171241,Gouda Cheese,356,27.44,24.94,2.22,0
171242,Gruyere Cheese,413,32.34,29.81,0.36,0
171243,Limburger Cheese,327,27.25,20.05,0.49,0
171244,Mozzarella (Hard And Lowfat),295,19.78,23.75,5.58,0
171245,Muenster Cheese,368,30.04,23.41,1.12,0
171246,Neufchatel Cheese,253,22.78,9.15,3.59,0
171247,Grated Parmesan,420,27.84,28.42,13.91,0
171248,Lowfat Ricotta,138,7.91,11.39,5.14,0
171249,Romano Cheese,387,26.94,31.8,3.63,0
171250,Roquefort,369,30.64,21.54,2,0
171251,Swiss Cheese,393,30.99,26.96,1.44,0
171252,American Cheese,330,25.63,16.86,8.56,0
171253,Cheese Food Pasteurized Process Swiss,323,24.14,21.92,4.5,0
171254,American Cheese Spread,290,21.23,16.41,8.73,0
171255,Half And Half Cream,131,11.5,3.13,4.3,0
171256,Lowfat Sour Cream,135,12,2.94,4.26,0
171257,Cultured Sour Cream,198,19.35,2.44,4.63,0
171258,Eggnog,88,4.19,4.55,8.05,0
171259,Sour Dressing Non-Butterfat Cultured Filled Cream-Type,178,16.57,3.25,4.68,0
171260,Yogurt Greek 2%fat Coconut Blend Chobani,92,1.71,8.11,11.04,0.5
171261,Cream Substitute Liquid With Hydrogenated Vegetable Oil And Soy Protein,136,9.97,1,11.38,0
171262,Cream Substitute Liquid With Lauric Acid Oil And Sodium Caseinate,136,9.97,1,11.38,0
171263,Cream Substitute Powdered,529,32.92,2.48,59.29,0
171264,Milk Substitutes Fluid With Lauric Acid Oil,61,3.41,1.75,6.16,0
171265,Whole Milk,61,3.25,3.15,4.8,0
171266,High Fat Milk (3.7% Fat),64,3.66,3.28,4.65,0
171267,Low-Fat Milk 2%,50,1.98,3.3,4.8,0
171268,Milk Lowfat Fluid 1% Milkfat Protein Fortified With Added Vitamin A And Vitamin D,48,1.17,3.93,5.52,0
171269,Skim Milk,34,0.08,3.37,4.96,0
171270,Milk Nonfat Fluid With Added Nonfat Milk Solids Vitamin A And Vitamin D (Fat Free Or Skim),37,0.25,3.57,5.02,0
171271,Milk Nonfat Fluid Protein Fortified With Added Vitamin A And Vitamin D (Fat Free And Skim),41,0.25,3.96,5.56,0
171272,Milk Dry Nonfat Instant With Added Vitamin A And Vitamin D,358,0.72,35.1,52.19,0
171273,Milk Dry Nonfat Calcium Reduced,354,0.2,35.5,51.8,0
171274,Milk Buttermilk Dried,387,5.78,34.3,49,0
171275,Sweetened Condensed Milk,321,8.7,7.91,54.4,0
171276,Milk Canned Evaporated With Added Vitamin D And Without Added Vitamin A,134,7.56,6.81,10.04,0
171277,Hot Cocoa,77,2.34,3.52,10.74,1
171278,Goat Milk,69,4.14,3.56,4.45,0
171279,Breast Milk (Human),70,4.38,1.03,6.89,0
171280,Milk Indian Buffalo Fluid,97,6.89,3.75,5.18,0
171281,Dried Whey Powder (Acid),339,0.54,11.73,73.45,0
171282,Sweet Whey Fluid,27,0.36,0.85,5.14,0
171283,Dried Sweet Whey Powder,353,1.07,12.93,74.46,0
171284,Plain Yogurt,61,3.25,3.47,4.66,0
171285,Yogurt Fruit Low Fat 10 Grams Protein Per 8 Ounce,102,1.08,4.37,19.05,0
171286,Yogurt Fruit Low Fat 11 Grams Protein Per 8 Ounce,105,1.41,4.86,18.6,0
171287,Eggs (Raw),143,9.51,12.56,0.72,0
171288,Mexican Blend Cheese,384,32.14,23.54,0.13,0
171289,Cheese Product Pasteurized Process American Vitamin D Fortified,307,23.06,16.09,8.85,0
171290,Cheese Pasteurized Process American Without Added Vitamin D,371,31.79,18.13,3.7,0
171291,Cheese Food Pasteurized Process American Without Added Vitamin D,330,25.63,16.86,8.56,0
171292,Cheese Cheddar Reduced Fat,316,20.41,27.35,2.67,0
171293,Ice Cream Light Soft Serve Chocolate,141,3.69,3.36,23.15,0
171294,Ice Cream Bar Stick Or Nugget With Crunch Coating,358,25.26,2.11,37.12,1.1
171295,Cheddar Cheese (Non-Fat Or Fat Free),157,0,32.14,7.14,0
171296,Yogurt Greek Nonfat Vanilla Chobani,71,0.22,9.07,8.09,0.3
171297,Yogurt Greek Strawberry Dannon Oikos,106,2.92,8.25,11.67,1
171298,Yogurt Greek Nonfat Vanilla Dannon Oikos,85,0.14,8.12,12.72,0.5
171299,Nonfat Strawberry Yogurt,84,0.22,8.03,12.53,0.4
171300,Lowfat Greek Strawberry Yogurt,105,2.57,8.17,12.29,1
171301,Kefir Lowfat Strawberry Lifeway,62,0.9,3.39,10.2,0
171302,Milk Evaporated 2% Fat With Added Vitamin A And Vitamin D,107,2,6.67,15.74,0
171303,Fatfree Chocolate Milk,67,0,3.39,13.46,0
171304,Greek Yogurt (Plain),97,5,9,3.98,0
171305,Ice Cream Bar Covered With Chocolate And Nuts,303,25.84,5.62,11.89,1.1
171306,Ice Cream Sundae Cone,254,14,3,28.89,1
171307,Light Ice Cream Creamsicle,165,3.08,1.54,32.75,0
171308,Cream Half And Half Lowfat,72,5,3.33,3.33,0
171309,Yogurt Greek Whole Plain Chobani,82,4.01,8.24,3.24,0.8
171310,Yogurt Greek Nonfat Lemon Blend Chobani,78,0.15,8.62,10.66,0.5
171311,Yogurt Greek Nonfat Peach Chobani,80,0.11,7.76,11.9,0.7
171312,Yogurt Greek Nonfat Plain Chobani,54,0.24,9.53,3.43,0.2
171313,Yogurt Greek Nonfat Raspberry Chobani,81,0.22,7.65,11.98,0.5
171314,Butter Clarified Butter (Ghee),900,100,0,0,0
171315,Ground Allspice,263,8.69,6.09,72.12,21.6
171316,Anise Seeds,337,15.9,17.6,50.02,14.6
171317,Dried Basil,233,4.07,22.98,47.75,37.7
171318,Dried Chervil,237,3.9,23.2,49.1,11.3
171319,Chili Powder,282,14.28,13.46,49.7,34.8
171320,Cinnamon,247,1.24,3.99,80.59,53.1
171321,Ground Cloves,274,13,5.97,65.53,33.9
171322,Dried Dill Weed,253,4.36,19.96,55.82,13.6
171323,Fennel Seed,345,14.87,15.8,52.29,39.8
171324,Fenugreek Seed,323,6.41,23,58.35,24.6
171325,Garlic Powder,331,0.73,16.55,72.73,9
171326,Ground Nutmeg,525,36.31,5.84,49.29,20.8
171327,Onion Powder,341,1.04,10.41,79.12,15.2
171328,Dried Oregano,265,4.28,9,68.92,42.5
171329,Paprika,282,12.89,14.14,53.99,34.9
171330,Poppy Seeds,525,41.56,17.99,28.13,19.5
171331,Poultry Seasoning,307,7.53,9.59,65.59,11.3
171332,Pumpkin Pie Spice,342,12.6,5.76,69.28,14.8
171333,Dried Rosemary,331,15.22,4.88,64.06,42.6
171334,Babyfood Vegetables Corn Creamed Junior,65,0.4,1.4,16.25,2.1
171335,Babyfood Fruit Bananas With Tapioca Strained,56,0.1,0.4,15.3,1.6
171336,Babyfood Fruit Peaches Strained,65,0.33,0.94,14.48,1.3
171337,Babyfood Fruit Peaches Junior,65,0.33,0.94,14.48,1.3
171338,Babyfood Fruit Pears Strained,42,0.2,0.3,10.8,2.8
171339,Babyfood Fruit Prunes With Tapioca Without Ascorbic Acid Junior,70,0.1,0.6,18.7,2.7
171340,Babyfood Prunes Without Vitamin C Strained,100,0.2,1,23.52,2.7
171341,Babyfood Fruit Dessert Mango With Tapioca,70,0.2,0.3,19,1.1
171342,Babyfood Pears Dices Toddler,57,0.1,0.3,13.6,1.2
171343,Babyfood Fruit Applesauce And Pineapple Strained,37,0.1,0.1,10.1,1.5
171344,Babyfood Fruit Applesauce And Pineapple Junior,39,0.1,0.1,10.5,1.5
171345,Babyfood Fruit Apple And Raspberry Strained,58,0.2,0.2,15.6,2.1
171346,Babyfood Fruit Apple And Raspberry Junior,58,0.2,0.2,15.4,2.1
171347,Babyfood Fruit Pears And Pineapple Junior,44,0.2,0.3,11.4,2.6
171348,Babyfood Fruit Guava And Papaya With Tapioca Strained,63,0.1,0.2,17,0
171349,Babyfood Peaches Dices Toddler,51,0.2,0.5,11.8,0.8
171350,Babyfood Fruit Papaya And Applesauce With Tapioca Strained,70,0.1,0.2,18.9,1.4
171351,Babyfood Apple-Banana Juice,51,0.1,0.2,12.3,0.2
171352,Babyfood Juice Apple And Peach,43,0.1,0.2,10.5,0.1
171353,Babyfood Juice Apple And Prune,72,0.1,0.2,18.1,0.1
171354,Babyfood Juice Orange,45,0.3,0.6,10.2,0.1
171355,Babyfood Juice Orange And Apple,43,0.2,0.4,10.1,0
171356,Babyfood Juice Prune And Orange,70,0.3,0.6,16.8,0
171357,Babyfood Juice Mixed Fruit,47,0.1,0.1,11.7,0.1
171358,Babyfood Cereal Barley Dry Fortified,376,6.6,13.2,69.4,6.6
171359,Babyfood Cereal Whole Wheat With Apples Dry Fortified,402,4.8,6.6,83.2,6.7
171360,Babyfood Cereal Oatmeal Dry Fortified,394,6.36,10.99,73.48,7.3
171361,Babyfood Cereal Oatmeal With Bananas Dry,399,6.67,6.67,78.07,5.2
171362,Babyfood Cereal Oatmeal With Applesauce And Bananas Strained,75,0.89,0.89,15.62,0.9
171363,Babyfood Cereal Oatmeal With Applesauce And Bananas Junior,76,0.89,0.89,16.03,0.9
171364,Babyfood Cereal With Egg Yolks Junior,52,1.8,1.9,7.1,0.9
171365,Babyfood Cereal With Eggs Strained,58,1.5,2.2,8,0
171366,Babyfood Cereal Egg Yolks And Bacon Junior,79,5,2.5,6.2,0.9
171367,Babyfood Oatmeal Cereal With Fruit Dry Instant Toddler Fortified,402,7.05,10.5,74.1,7.8
171368,Babyfood Cookie Baby Fruit,435,12.6,6.8,73.7,3.4
171369,Babyfood Cookies Arrowroot,424,10,7.6,75.4,0.2
171370,Babyfood Pretzels,397,2,10.8,82.2,2.3
171371,Babyfood Teething Biscuits,407,9.27,7.97,72.48,5.9
171372,Zwieback,426,9.7,10.1,74.2,2.5
171373,Babyfood Dessert Cherry Vanilla Pudding Junior,69,0.2,0.2,18.4,0.3
171374,Babyfood Dessert Fruit Pudding Orange Strained,80,0.9,1.1,17.7,0.6
171375,Babyfood Dessert Peach Cobbler Strained,65,0,0.3,17.8,0.7
171376,Babyfood Dessert Peach Cobbler Junior,67,0,0.3,18.3,0.7
171377,Babyfood Dessert Fruit Dessert Without Ascorbic Acid Junior,63,0,0.3,17.2,0.6
171378,Babyfood Dessert Tropical Fruit Junior,60,0,0.2,16.4,0
171379,Babyfood Dessert Custard Pudding Vanilla Strained,85,2,1.6,16,0
171380,Babyfood Dessert Custard Pudding Vanilla Junior,86,0.98,1.76,17.58,0.2
171381,Babyfood Juice Apple And Grape,46,0.2,0.1,11.34,0.1
171382,Infant Formula Abbott Nutrition Similac Isomil Advance With Iron Liquid Concentrate,128,6.98,3.13,13.21,0
171383,Infant Formula Abbott Nutrition Similac Isomil Advance With Iron Ready-To-Feed,66,3.59,1.61,6.7,0
171384,Infant Formula Abbott Nutrition Similac Isomil Advance With Iron Powder Not Reconstituted,517,28.09,12.6,53.57,0
171385,Infant Formula Nestle Good Start Supreme With Iron Dha And Ara Ready-To-Feed,66,3.37,1.45,7.39,0
171386,Infant Formula Nestle Good Start Supreme With Iron Dha And Ara Prepared From Liquid Concentrate,66,3.37,1.45,7.39,0
171387,Infant Formula Mead Johnson Enfamil Gentlease Lipil With Iron Prepared From Powder,68,3.5,1.51,7.6,0
171388,Babyfood Fortified Cereal Bar Fruit Filling,344,5.3,5.43,68.63,1.7
171389,Infant Formula Mead Johnson Enfamil Gentlease Powder,516,27,11.7,56.5,0
171390,Infant Formula Mead Johnson Enfamil Enfagrow Soy Toddler Ready-To-Feed,65,2.89,2.17,7.64,0
171391,Infant Formula Mead Johnson Enfamil Nutramigen Aa Ready-To-Feed,66,3.48,1.84,6.76,0
171392,Infant Formula Mead Johnson Enfamil Premature 20 Calories Ready-To-Feed,63,3.3,2.2,6.2,0
171393,Infant Formula Mead Johnson Enfamil Premature 24 Calo Ready-To-Feed,81,3.9,2.6,8.88,0
171394,Infant Formula Gerber Good Start 2 Protect Plus Ready-To-Feed,66,3.37,1.44,7.39,0
171395,Infant Formula Abbott Nutrition Similac Go And Grow Ready-To-Feed With Ara And Dha,66,3.54,1.97,6.69,0
171396,Infant Formula Abbott Nutrition Similac Expert Care Diarrhea Ready- To- Feed With Ara And Dha,66,3.6,1.76,6.67,0.7
171397,Infant Formula Abbott Nutrition Similac For Spit Up Ready-To-Feed With Ara And Dha,66,3.54,1.4,7.19,0
171398,Babyfood Snack Gerber Graduates Lil Crunchies Baked Whole Grain Corn Snack,503,28.57,0,61.59,0
171399,Infant Formula Abbott Nutrition Similac For Spit Up Powder With Ara And Dha,514,27.75,11,55,0
171400,Beef Tallow,902,100,0,0,0
171401,Lard,902,100,0,0,0
171402,Thousand Island,379,35.06,1.09,14.64,0.8
171403,Mayonnaise Salad Dressing,250,21.6,0.65,14.78,0
171404,Salad Dressing French Dressing Reduced Fat,222,11.52,0.58,31.22,1.5
171405,Italian Salad Dressing,102,6.68,0.39,9.99,0
171406,Salad Dressing Mayonnaise Imitation Soybean,232,19.2,0.3,16,0
171407,Salad Dressing Mayonnaise Imitation Milk Cream,97,5.1,2.1,11.1,0
171408,Salad Dressing Mayonnaise Imitation Soybean Without Cholesterol,482,47.7,0.1,15.8,0
171409,Sandwich Spread With Chopped Pickle Regular Unspecified Oils,389,34,0.9,22.4,0.4
171410,Peanut Oil,884,100,0,0,0
171411,Soybean Oil,884,100,0,0,0
171412,Coconut Oil,892,99.06,0,0,0
171413,Olive Oil,884,100,0,0,0
171414,Salad Dressing French Dressing Commercial Regular,419,39.07,0.87,18.79,2.4
171415,Margarine-Like Vegetable Oil Spread Unspecified Oils Approximately 37% Fat With Salt,349,37.98,0.23,1.52,0
171416,Salad Dressing French Home Recipe,631,70.2,0.1,3.4,0
171417,Salad Dressing Home Recipe Vinegar And Oil,449,50.1,0,2.5,0
171418,Salad Dressing Mayonnaise Soybean Oil Without Salt,717,79.4,1.1,2.7,0
171419,Salad Dressing French Cottonseed Oil Home Recipe,631,70.2,0.1,3.4,0
171420,Salad Dressing French Dressing Fat-Free,132,0.27,0.2,32.14,2.2
171421,Cocoa Butter,884,100,0,0,0
171422,Palm Kernel Oil,862,100,0,0,0
171423,Poppyseed Oil,884,100,0,0,0
171424,Tomatoseed Oil,884,100,0,0,0
171425,Teaseed Oil,884,100,0,0,0
171426,Soybean Lecithin,763,100,0,0,0
171427,Hazelnut Oil,884,100,0,0,0
171428,Oil Babassu,884,100,0,0,0
171429,Oil Sheanut,884,100,0,0,0
171430,Oil Pam Cooking Spray Original,792,78.69,0.26,20.69,0
171431,Margarine Margarine-Like Vegetable Oil Spread 67-70% Fat Tub,606,68.29,0.07,0.59,0
171432,Margarine 80% Fat Tub Canola Harvest Soft Spread (Canola Palm And Palm Kernel Oils),730,80.32,0.41,1.39,0
171433,Oil Cooking And Salad Enova 80% Diglycerides,884,100,0,0,0
171434,Margarine-Like Vegetable Oil Spread Approximately 37% Fat Unspecified Oils With Salt With Added Vitamin D,339,37.77,0.51,0.66,0
171435,Margarine Regular 80% Fat Composite Stick With Salt With Added Vitamin D,717,80.71,0.16,0.7,0
171436,Margarine Regular 80% Fat Composite Tub With Salt With Added Vitamin D,713,80.17,0.22,0.75,0
171437,Margarine-Like Vegetable Oil Spread 60% Fat Stick With Salt With Added Vitamin D,537,60.39,0.12,0.69,0
171438,Oil Industrial Soy Low Linolenic,900,100,0,0,0
171439,Oil Industrial Soy Ultra Low Linolenic,884,100,0,0,0
171440,Oil Industrial Soy Fully Hydrogenated,884,100,0,0,0
171441,Oil Industrial Cottonseed Fully Hydrogenated,884,100,0,0,0
171442,Oil Flaxseed Contains Added Sliced Flaxseed,878,99.01,0.37,0.39,0
171443,Mayonnaise Reduced Fat With Olive Oil,361,40,0.37,0,0
171444,Salad Dressing Mayonnaise-Type Light,158,10,0.65,16.4,0
171445,Chicken Broiler Rotisserie BBQ Breast Meat Only,144,3.57,28.04,0,0
171446,Chicken Broilers Or Fryers Meat And Skin And Giblets And Neck Stewed,216,12.37,24.49,0.06,0
171447,Chicken Broilers Or Fryers Meat And Skin Raw,215,15.06,18.6,0,0
171448,Chicken Broilers Or Fryers Meat And Skin Cooked Fried Batter,289,17.35,22.54,9.42,0.3
171449,Chicken Broilers Or Fryers Meat And Skin Cooked Fried Flour,269,14.92,28.56,3.15,0.1
171450,Chicken Broilers Or Fryers Meat And Skin Cooked Roasted,239,13.6,27.3,0,0
171451,Chicken Broilers Or Fryers Meat Only Stewed,177,6.71,27.29,0,0
171452,Chicken Broilers Or Fryers Skin Only Raw,349,32.35,13.33,0,0
171453,Chicken Broilers Or Fryers Skin Only Cooked Fried Batter,394,28.83,10.32,23.15,0
171454,Chicken Broilers Or Fryers Skin Only Cooked Fried Flour,502,42.58,19.09,9.34,0
171455,Chicken Broilers Or Fryers Giblets Cooked Simmered,157,4.5,27.15,0,0
171456,Chicken Gizzard All Classes Raw,94,2.06,17.66,0,0
171457,Chicken Gizzard All Classes Cooked Simmered,154,2.68,30.39,0,0
